,name,pasType,bufferVal,spacing,minh,distance,tolerance,TruePositives,FalsePositives,FalseNegatives,TrueNegatives
148,2,TE,1,50,0.000528551519008,1,0,5212,2727,3315,5800
149,2,IN,1,50,0.000528551519008,1,0,6872,3432,7127,10567
150,2,TE,1,50,0.000559396230511,1,0,5168,2637,3359,5890
151,2,IN,1,50,0.000559396230511,1,0,6794,3314,7205,10685
152,2,TE,1,50,0.000592816286901,1,0,5105,2554,3422,5973
153,2,IN,1,50,0.000592816286901,1,0,6721,3182,7278,10817
154,2,TE,1,50,0.000629172145933,1,0,5053,2460,3474,6067
155,2,IN,1,50,0.000629172145933,1,0,6645,3049,7354,10950
156,2,TE,1,50,0.000668890082854,1,0,4993,2377,3534,6150
157,2,IN,1,50,0.000668890082854,1,0,6571,2925,7428,11074
158,2,TE,1,50,0.000712476481704,1,0,4929,2293,3598,6234
159,2,IN,1,50,0.000712476481704,1,0,6476,2793,7523,11206
160,2,TE,1,50,0.000760594314714,1,0,4864,2191,3663,6336
161,2,IN,1,50,0.000760594314714,1,0,6386,2672,7613,11327
162,2,TE,1,50,0.000813930760983,1,0,4793,2089,3734,6438
163,2,IN,1,50,0.000813930760983,1,0,6286,2569,7713,11430
164,2,TE,1,50,0.000873362493104,1,0,4721,1990,3806,6537
165,2,IN,1,50,0.000873362493104,1,0,6195,2445,7804,11554
166,2,TE,1,50,0.000940187015035,1,0,4658,1913,3869,6614
167,2,IN,1,50,0.000940187015035,1,0,6102,2313,7897,11686
168,2,TE,1,50,0.001015783098601,1,0,4571,1804,3956,6723
169,2,IN,1,50,0.001015783098601,1,0,6010,2177,7989,11822
170,2,TE,1,50,0.00110198326551,1,0,4483,1721,4044,6806
171,2,IN,1,50,0.00110198326551,1,0,5919,2044,8080,11955
172,2,TE,1,50,0.001201538362037,1,0,4401,1607,4126,6920
173,2,IN,1,50,0.001201538362037,1,0,5824,1920,8175,12079
174,2,TE,1,50,0.00131762066798,1,0,4306,1508,4221,7019
175,2,IN,1,50,0.00131762066798,1,0,5702,1788,8297,12211
176,2,TE,1,50,0.001454955671649,1,0,4207,1419,4320,7108
177,2,IN,1,50,0.001454955671649,1,0,5590,1638,8409,12361
178,2,TE,1,50,0.001620230337128,1,0,4108,1330,4419,7197
179,2,IN,1,50,0.001620230337128,1,0,5471,1527,8528,12472
180,2,TE,1,50,0.001822836690849,1,0,3997,1206,4530,7321
181,2,IN,1,50,0.001822836690849,1,0,5348,1393,8651,12606
182,2,TE,1,50,0.002077267795618,1,0,3889,1087,4638,7440
183,2,IN,1,50,0.002077267795618,1,0,5204,1259,8795,12740
184,2,TE,1,50,0.002406047242256,1,0,3765,982,4762,7545
185,2,IN,1,50,0.002406047242256,1,0,5046,1109,8953,12890
186,2,TE,1,50,0.002846375048535,1,0,3629,872,4898,7655
187,2,IN,1,50,0.002846375048535,1,0,4870,963,9129,13036
188,2,TE,1,50,0.003464102733837,1,0,3500,738,5027,7789
189,2,IN,1,50,0.003464102733837,1,0,4683,804,9316,13195
190,2,TE,1,50,0.004381964885803,1,0,3324,609,5203,7918
191,2,IN,1,50,0.004381964885803,1,0,4479,680,9520,13319
192,2,TE,1,50,0.005862944543443,1,0,3105,475,5422,8052
193,2,IN,1,50,0.005862944543443,1,0,4251,550,9748,13449
194,2,TE,1,50,0.008576700452046,1,0,2854,359,5673,8168
195,2,IN,1,50,0.008576700452046,1,0,3971,395,10028,13604
196,2,TE,1,50,0.015003258994834,1,0,2470,217,6057,8310
197,2,IN,1,50,0.015003258994834,1,0,3575,216,10424,13783
198,2,TE,1,50,0.489354446203344,1,0,0,0,8527,8527
199,2,IN,1,50,0.489354446203344,1,0,0,0,13999,13999
200,2,TE,1,50,5.9401964429016E-07,25,0,5650,3185,2877,5342
201,2,IN,1,50,5.9401964429016E-07,25,0,5607,2143,8392,11856
202,2,TE,1,50,1.01653577881272E-06,25,0,5650,3185,2877,5342
203,2,IN,1,50,1.01653577881272E-06,25,0,5607,2143,8392,11856
204,2,TE,1,50,1.60930866681816E-06,25,0,5650,3185,2877,5342
205,2,IN,1,50,1.60930866681816E-06,25,0,5607,2143,8392,11856
